Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-06-19,4.482864,0.43367413,39.179714,13.490497,1.978347,20.501228,0.78808165,6.0013285,10.110202,1.517023,38.53758,-0.47632053,23.51051,2.592705,1.6210479,0.37970302,139.1079,10.05072,5.1388655,0.9996897,2.5897868,-0.23909111,3.9444714,11.59275,0.5889966,1.5165362,0.0368099,57.067184,-0.083870895,7.5367846,1.5127429,38.281414,58.596893,1.9850152,9.344863,0.42373928,6.6719537,10.727785,7.589362,93.02667
2020-06-20,2.4763908,0.7609464,34.43941,8.269602,1.5966326,16.902386,0.4416133,5.204507,6.9134016,1.566233,33.142715,-0.8386427,18.53696,1.7526269,1.324931,0.44295946,119.16061,6.998423,4.672439,0.90422696,1.5759056,-0.61429346,3.0697665,8.958344,0.5367405,0.9156733,-0.4997064,46.421787,0.04616184,5.9490657,1.4164261,30.873793,48.53242,1.4409051,6.296215,0.50655377,4.943086,10.0058365,6.865566,90.587456
2020-06-21,2.918709,0.7969508,35.634354,9.8666725,1.7439966,19.043186,0.69181585,5.61823,7.2962313,1.6635242,35.066803,-1.1946433,19.736826,1.6310484,1.4977095,0.43973795,124.987724,7.336475,5.093426,0.42457747,1.7998645,-0.73164076,3.735642,9.247571,0.64041233,1.1924453,-0.694778,49.493053,0.21887538,6.468091,1.5632241,33.080925,51.73227,1.4066037,7.019068,0.6350796,5.1523495,9.865029,7.295724,94.96781
2020-06-22,3.1565418,0.7850299,34.985287,10.092056,1.5040613,17.874693,0.74339724,5.2302017,8.037062,1.537058,33.739956,-0.8264473,19.8905,2.1050575,1.4570045,0.47116727,119.31321,8.11976,4.206503,0.80277586,2.2171566,-0.5009402,3.4206767,9.470736,0.63431543,1.141332,-0.30224192,47.99122,0.010270923,6.602607,1.5641732,32.357315,49.82389,1.3948904,7.5336266,0.37172323,5.5115433,9.484732,6.712818,87.686676
2020-06-23,3.206516,0.6297021,33.166767,10.192347,1.5898658,17.279293,0.65514284,5.138136,7.8022747,1.4170325,32.35604,-0.72197765,19.049273,1.9420382,1.3883799,0.40337184,114.880585,7.752981,4.379118,0.7302941,2.044747,-0.44172132,3.3538222,9.200658,0.5604691,1.1387197,-0.2794336,46.421635,0.038692348,6.3081274,1.4176875,31.30937,48.059055,1.4595188,7.292592,0.41987157,5.322037,9.201071,6.458077,82.715775
2020-06-24,3.5803034,0.4864457,34.452072,11.138705,1.7547984,17.767391,0.59346974,5.3653984,8.488197,1.3880875,33.74025,-0.5038667,20.13914,2.1395934,1.4126006,0.3694731,121.26413,8.372017,4.688729,0.9053682,2.1128185,-0.3274482,3.4100509,9.9474535,0.5108876,1.2016469,-0.12608515,49.187347,-0.035276704,6.54874,1.3699673,33.072876,50.65663,1.6982481,7.8028717,0.42363128,5.733801,9.742911,6.700234,83.75214
2020-06-25,2.287921,0.80551314,30.732086,7.936736,1.406511,15.767353,0.53771925,4.7853336,6.296911,1.4460992,29.736471,-0.9606368,16.706324,1.508835,1.2730799,0.43767613,104.812065,6.2956395,4.153421,0.5783295,1.6141398,-0.64690894,3.0420747,7.8917055,0.5542796,0.8831609,-0.57667536,41.29671,0.13161656,5.622013,1.4068717,27.826197,43.192863,1.1600718,5.938815,0.4724603,4.5140896,8.70431,6.0925946,81.23776
2020-06-26,3.3723028,0.5950117,32.862087,10.925288,1.644834,17.499022,0.67875195,5.2299147,8.070585,1.3865004,32.321007,-0.70163685,19.296305,1.95851,1.4254534,0.3948256,114.765434,7.920188,4.4533787,0.628165,2.1465666,-0.43252784,3.5094304,9.329381,0.553141,1.1775403,-0.28070813,46.763428,0.048334073,6.4764776,1.4490422,31.689178,48.2092,1.4801989,7.617029,0.43630114,5.513736,9.073531,6.3972054,80.90104
2020-06-27,2.7731624,0.54326683,30.666233,8.911612,1.5546378,15.487437,0.43028477,4.812367,7.013423,1.297226,29.825552,-0.55489886,17.243977,1.7382058,1.2279587,0.36203444,106.65238,6.892194,4.312972,0.84525967,1.6688507,-0.41094446,2.9249306,8.5185375,0.4524774,0.9364272,-0.27317482,42.579174,0.01252985,5.659593,1.2378364,28.636602,44.095013,1.4501152,6.387148,0.42605692,4.8599305,8.968823,6.007771,77.020065
2020-06-28,3.1662142,0.65177405,32.99308,10.091959,1.5635263,17.233368,0.6714984,5.1056757,7.724284,1.4211687,32.16959,-0.75535774,18.918913,1.9198009,1.3879532,0.40903437,113.95454,7.6853414,4.323992,0.70116377,2.048584,-0.45664018,3.354247,9.100939,0.57031304,1.1349472,-0.2985248,46.05247,0.04941077,6.2870984,1.4281981,31.084206,47.710434,1.422858,7.2438965,0.41671535,5.2726145,9.109567,6.4205317,82.52334
