Day,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-06-12,-16,0,0,1,0,0,48,0,2,0,1,0,319,0,114,36,1,0,1570,0,13,0,2,0,0,0,51,5,0,166,0,17,0,250,34,3,234,0,38,56,7,39,0,54,5,0,0,0,0,21,0,0,8,0,89,0,52,0,0
2020-06-13,1,0,0,0,1,0,44,0,0,152,0,1,433,1,65,35,0,0,1528,10,33,0,0,18,0,0,34,15,0,116,0,14,0,0,12,9,185,316,28,103,0,0,61,40,1,1,0,1,14,21,38,14,1,0,0,0,16,12,1
2020-06-14,103,0,0,0,0,0,38,0,0,0,0,0,0,0,86,0,0,0,961,0,33,0,0,0,0,0,50,0,0,304,0,14,0,0,37,4,198,126,22,105,0,20,0,40,2,1,0,1,0,30,102,3,0,0,0,1,33,1,0
2020-06-15,53,0,1,8,0,0,24,0,4,159,8,0,141,1,86,72,2,0,814,28,21,1,0,0,0,0,46,7,3,186,0,18,1,795,41,4,156,170,24,64,23,41,98,33,0,1,0,2,28,6,30,2,6,0,100,0,66,2,1
2020-06-16,108,0,1,6,0,0,43,1,1,82,2,1,91,0,85,0,0,0,1330,24,21,0,9,61,0,0,20,9,2,240,0,21,0,409,31,0,281,120,19,33,9,31,46,24,3,0,0,2,2,7,25,1,1,0,0,0,22,10,1
2020-06-17,52,0,0,2,0,0,45,0,3,0,0,0,89,0,60,39,0,0,2098,25,70,1,0,0,0,0,60,3,0,198,0,21,0,257,67,11,218,0,11,139,20,28,0,34,9,0,0,0,0,9,0,0,0,0,217,0,51,0,0
2020-06-18,105,0,0,0,0,0,40,0,4,270,8,1,181,0,78,106,0,0,1088,20,19,0,7,68,0,0,46,4,14,95,0,28,1,516,48,13,440,362,38,39,13,25,138,75,4,11,0,1,124,29,55,8,4,0,123,0,47,37,2
2020-06-19,64,0,0,4,2,0,37,0,5,129,0,0,85,0,116,81,0,0,1307,19,56,0,0,26,0,0,35,10,4,284,0,16,0,311,36,8,260,258,37,-1,15,43,66,35,10,14,0,0,49,19,151,2,2,0,42,0,82,8,2
2020-06-20,222,0,1,0,0,0,92,0,0,58,0,2,56,0,87,0,1,0,2054,0,113,0,0,0,0,0,25,8,0,412,0,14,0,0,93,3,245,134,1,593,0,0,0,60,3,4,0,1,0,13,41,2,0,0,0,1,30,11,1
2020-06-21,0,0,0,0,0,0,54,0,0,0,0,0,0,0,97,34,0,2,1705,0,80,0,0,52,0,0,44,0,0,434,0,12,0,0,91,6,197,310,0,0,0,0,0,89,10,1,0,1,0,18,85,0,0,0,0,2,81,9,0
2020-06-22,83,0,9,17,0,0,75,0,15,240,0,2,0,1,75,67,5,0,2603,20,140,0,8,45,0,3,66,15,7,173,0,17,0,1022,83,11,205,302,127,-119,38,104,127,59,0,5,0,1,73,32,40,60,19,0,131,0,84,17,1
2020-06-23,260,0,-6,8,1,4,85,1,5,187,24,1,470,2,84,0,1,4,2495,25,99,3,0,49,0,0,50,0,10,142,0,15,0,631,131,4,649,198,34,160,11,76,63,121,26,2,0,1,87,50,75,-36,1,0,257,2,131,19,0
2020-06-24,8,0,3,8,0,3,69,0,3,220,8,9,279,0,59,76,0,0,1121,11,121,0,10,31,0,0,56,12,0,279,0,22,1,474,66,6,397,332,30,182,20,60,81,105,8,4,0,1,44,21,75,2,5,0,99,1,99,20,6
2020-06-25,107,0,1,6,0,2,53,0,5,161,13,5,195,0,74,50,1,74,1944,13,103,1,2,50,0,0,19,7,9,495,0,23,0,237,72,3,362,335,48,142,16,35,41,56,7,4,0,0,30,18,82,13,3,0,113,7,27,22,2
2020-06-26,111,0,0,10,3,1,100,0,0,321,0,2,94,2,118,14,0,83,1814,32,63,1,2,33,0,0,13,12,7,449,0,14,0,501,154,4,521,440,103,147,19,53,111,96,7,1,0,0,24,32,69,7,0,0,59,0,49,30,6
2020-06-27,0,0,0,0,0,0,12,1,0,100,0,0,203,-2,40,20,3,48,1994,0,110,0,0,0,0,0,15,0,0,502,0,18,0,0,0,7,0,436,68,62,0,34,-30,0,5,4,0,1,0,0,60,5,0,0,0,0,108,20,4
2020-06-28,177,0,1,0,0,0,114,0,0,0,0,0,0,3,138,0,6,0,2533,0,190,0,0,0,0,0,104,0,0,146,0,16,0,0,110,0,211,497,44,0,0,0,0,178,0,4,0,0,0,86,115,8,0,0,0,6,83,21,4
2020-06-29,92,0,1,25,0,18,169,0,20,337,16,4,146,1,70,76,5,9,3040,73,274,2,0,0,0,1,57,40,5,456,0,16,1,991,228,8,296,498,49,198,59,58,184,103,0,7,0,1,8,26,50,16,13,0,167,0,213,26,6
2020-06-30,202,0,0,0,0,11,161,0,0,0,0,0,55,0,107,0,4,0,2892,0,0,1,2,155,0,1,37,7,0,779,0,41,1,662,219,0,753,317,42,565,44,91,0,105,30,0,0,0,0,18,0,0,0,0,284,0,186,0,0
2020-07-01,192,0,2,21,8,13,116,1,20,478,12,0,281,1,113,110,19,4,1815,53,184,1,7,152,0,0,49,16,4,570,0,40,1,745,174,26,196,474,45,58,31,79,0,202,20,17,0,3,276,49,145,21,7,0,167,2,170,50,23
2020-07-02,228,0,2,17,13,11,78,0,8,337,7,5,301,0,171,79,6,1,2127,25,52,0,0,77,0,-1,57,11,6,652,0,30,1,679,162,18,406,584,71,384,33,65,365,178,11,6,0,0,74,44,81,9,6,0,198,13,144,28,9
2020-07-03,88,0,0,0,0,0,106,0,0,0,0,6,155,1,161,0,0,0,14,0,264,0,0,64,0,0,43,0,0,713,0,32,0,730,0,0,524,489,57,176,26,65,0,99,7,0,0,0,0,38,0,0,0,0,106,0,0,0,0
2020-07-04,84,0,5,0,0,0,132,7,20,225,0,0,60,0,30,17,2,8,20,12,9,0,0,0,0,4,124,32,6,413,0,42,0,0,445,8,0,0,0,0,0,95,0,228,38,13,0,0,0,92,140,37,0,0,0,0,0,30,3
2020-07-05,299,0,0,0,0,0,98,0,0,259,0,0,0,0,115,34,0,0,7198,0,0,0,0,0,0,0,149,0,0,663,0,49,0,0,232,8,1246,1030,0,0,0,0,0,196,2,6,0,0,0,0,129,9,0,0,0,0,0,64,0
2020-07-06,0,0,2,0,0,0,216,0,0,0,0,0,151,0,124,39,9,0,1546,0,90,4,0,0,0,2,87,60,0,1028,0,34,0,1105,0,0,423,0,216,0,64,63,0,135,2,0,0,1,0,0,0,0,0,0,382,0,549,0,22
2020-07-07,70,0,1,69,8,16,214,0,38,814,24,10,153,1,174,82,2,25,4194,135,180,0,7,351,0,1,88,12,22,1010,0,27,2,546,330,19,587,852,28,1126,43,93,481,70,42,9,0,0,350,107,229,23,6,0,166,14,69,46,11
2020-07-08,320,0,1,20,0,12,149,0,16,357,7,3,121,0,216,68,2,0,2492,144,243,0,6,0,0,1,31,5,4,1333,0,32,2,856,210,12,654,264,51,217,37,51,66,74,2,8,0,1,96,21,115,48,4,0,123,1,0,37,15
2020-07-09,162,0,1,24,0,5,116,0,12,346,6,4,190,0,220,32,1,2,1736,0,-5,0,9,170,0,0,73,13,4,1292,0,23,0,1377,156,7,828,560,74,248,32,44,60,126,3,5,0,0,63,32,1360,14,0,0,211,2,235,42,9
2020-07-10,78,0,0,19,6,0,103,2,15,0,5,4,105,0,216,0,7,-8,2447,0,137,0,0,0,0,0,76,11,4,1133,0,28,2,1431,220,0,861,461,171,214,28,59,0,185,31,0,0,8,90,42,0,0,0,0,169,4,0,37,0
2020-07-11,240,0,4,0,0,10,145,0,0,279,0,0,68,0,144,43,0,14,2955,36,70,0,6,91,0,1,121,0,0,1251,0,34,0,0,187,25,637,508,110,0,0,103,63,120,31,11,0,0,0,89,269,35,6,0,0,0,153,0,17
2020-07-12,6,0,0,0,0,0,56,0,0,376,0,0,0,1,163,20,0,62,3155,0,0,0,0,0,0,1,142,0,0,814,0,22,0,0,150,26,131,0,96,0,0,0,0,315,1,8,0,0,0,53,99,16,3,0,0,9,0,45,12
2020-07-13,245,0,0,0,0,0,191,1,0,0,12,0,150,0,99,52,13,91,2808,0,268,1,19,0,0,1,108,41,0,540,0,37,2,983,225,0,459,558,68,709,101,96,0,244,0,5,0,0,0,116,241,15,0,0,264,0,0,45,6
2020-07-14,345,0,5,78,8,22,171,0,43,474,7,2,142,2,158,108,1,13,4219,110,186,2,14,299,0,0,45,12,20,865,0,37,1,733,224,36,954,958,50,228,72,123,392,183,31,3,0,2,238,67,383,38,14,0,267,3,373,70,23
2020-07-15,157,0,3,21,0,5,117,0,13,185,7,8,26,0,162,30,11,3,2631,51,59,0,9,77,0,2,78,31,2,911,0,16,1,890,236,10,1012,559,56,212,34,86,89,226,2,12,0,0,94,55,161,0,5,0,123,4,168,24,0
2020-07-16,149,0,1,50,0,7,93,1,18,183,10,3,165,1,153,64,4,29,4471,0,131,1,10,53,0,9,70,17,12,873,0,36,1,806,221,10,0,409,164,252,46,79,223,95,104,5,0,1,76,38,260,30,0,0,148,4,181,39,15
2020-07-17,231,0,2,35,12,26,145,0,13,441,14,3,87,-1,159,37,3,15,2746,125,79,0,12,90,0,2,76,5,7,405,0,32,1,518,116,16,1770,0,115,139,55,70,124,85,30,7,0,0,71,48,300,20,8,0,203,1,0,39,16
2020-07-18,252,0,0,0,0,0,160,4,0,389,0,0,134,0,495,0,0,3,2728,0,7,0,8,0,0,11,103,0,0,702,0,45,0,0,182,3,328,1259,141,0,0,62,0,169,36,0,0,0,0,41,0,0,0,0,0,0,224,0,0
2020-07-19,127,0,3,0,0,0,68,0,0,0,0,0,0,0,719,38,0,17,2765,0,150,2,9,0,0,0,66,0,0,415,0,83,0,0,242,11,206,568,86,0,0,0,0,156,0,15,0,0,0,53,267,29,0,0,0,0,0,61,5
2020-07-20,19,0,3,118,0,50,125,0,49,685,5,8,75,3,787,151,11,4,3128,0,62,1,5,291,0,7,125,49,24,560,0,40,1,1288,391,10,327,453,103,502,93,86,232,339,0,0,0,6,205,48,164,19,17,0,213,16,0,34,32
2020-07-21,127,0,5,18,7,11,200,2,21,331,18,6,0,0,834,0,5,3,2980,272,51,3,8,119,0,1,26,29,3,990,0,39,1,907,360,28,968,385,58,478,63,123,133,251,58,13,0,3,98,43,327,14,0,1,224,3,763,4,20
