Day,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-06-16,0,0,0,0,0,0,5,0,0,2,0,0,5,0,1,2,0,0,34,1,1,0,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,4,0,0,0,0,0,1,0,0,0,0,0,2,0,3,1,0,0,32,0,0,0,0,0,0,0,0,1,0,10,0,0,0,4,4,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2020-06-18,1,0,0,0,0,0,5,1,0,5,0,0,6,0,1,1,0,0,35,0,0,0,0,1,0,0,0,0,0,7,0,0,0,9,0,0,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-19,2,0,0,0,0,0,1,0,0,4,0,0,4,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
2020-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,47,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-1,0,1,0,1,0,0,0,5,2,0,0,0,0,0,1,2,1,0,0,2,0,1,0,0
2020-06-23,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,0,0
2020-06-24,1,0,0,0,0,0,5,0,0,1,0,0,2,0,3,2,0,0,36,0,0,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,11,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
2020-06-25,6,0,0,1,0,0,5,0,0,0,0,0,3,0,1,1,0,0,40,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,3,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2020-06-26,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,17,0,1,0,3,0,0,0,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2020-06-27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2020-06-28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,26,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0
2020-06-30,2,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1,0,0,40,0,0,0,0,0,0,0,1,0,0,10,0,0,0,17,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2020-07-01,1,0,0,0,0,0,1,0,0,3,0,0,4,0,6,5,0,0,34,0,1,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,5,5,0,2,1,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0
2020-07-02,2,0,0,1,0,0,1,0,0,2,0,0,3,0,1,-2,0,0,52,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,0,7,7,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0
2020-07-03,2,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,4,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
2020-07-04,0,0,0,0,0,0,2,0,0,0,0,0,9,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2020-07-06,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,1
2020-07-07,0,0,0,0,0,0,1,0,0,4,0,0,4,0,2,4,0,0,48,2,5,0,0,0,0,0,2,0,0,3,0,0,0,20,7,0,3,12,0,3,0,3,1,1,0,1,0,0,2,1,0,0,0,0,3,0,0,0,0
2020-07-08,2,0,0,1,0,0,0,-1,0,3,0,0,4,0,3,1,0,0,61,1,0,0,0,0,0,0,0,0,0,7,0,0,0,9,2,0,21,7,0,3,1,0,0,0,0,0,0,0,0,2,5,1,0,0,9,0,0,2,1
2020-07-09,4,0,0,0,0,0,2,0,0,3,0,0,2,0,2,1,0,0,47,0,4,0,0,1,0,0,0,0,0,26,0,0,0,18,0,0,11,9,0,6,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
2020-07-10,1,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,54,0,0,0,0,0,0,0,1,0,0,10,0,0,0,4,1,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
2020-07-11,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0,2,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,4,0,0,0,0,0,2,0,0,3,0,0,5,0,0,1,0,0,73,1,6,0,0,1,0,0,0,0,0,9,0,0,0,3,8,0,2,14,0,3,0,2,0,13,0,0,0,0,3,0,6,0,0,0,1,0,0,1,0
2020-07-15,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,46,1,2,0,0,2,0,0,0,0,0,22,0,0,0,24,1,0,1,12,0,0,1,0,1,-7,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0
2020-07-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,46,0,1,0,1,0,0,0,0,0,0,11,0,0,0,8,2,0,0,17,1,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2020-07-17,7,0,0,0,0,0,3,0,0,9,0,0,8,0,0,0,0,0,59,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,0,5,0,1,2,0,0,0,1,0,1,0,0,0,3,2,0,0,0,4,0,0,1,0
2020-07-18,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,36,0,1,0,1,0,0,0,0,0,0,25,0,0,0,0,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-20,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,8,0,1,0,1,7,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,11,0,0,0,1,0,0,0,0,3,1,8,0,0,0,2,0,0,2,0
2020-07-21,4,0,0,0,1,0,3,0,1,4,0,0,0,0,0,0,0,0,51,2,4,0,0,0,0,0,2,0,0,19,0,1,0,1,0,0,4,9,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,0,0
2020-07-22,5,0,0,0,0,2,0,0,0,0,0,0,2,0,10,0,0,0,60,3,2,0,0,4,0,0,0,0,0,8,0,0,0,28,0,0,4,18,0,3,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,1,1,0
2020-07-23,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,48,0,1,0,1,1,0,0,1,1,0,22,0,1,0,20,2,0,21,7,2,9,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0
2020-07-24,5,0,0,0,0,0,1,0,0,8,0,0,3,0,8,0,0,0,37,3,4,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,14,12,1,3,0,3,0,2,0,1,0,0,0,2,7,0,0,0,0,0,4,0,0
