Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-07-22,4,1,37,40,-1,11,0,2,32,0,36,0,12,0,2,0,177,16,1,2,0,0,4,24,0,1,0,90,1,5,-2,58,76,2,9,0,8,5,1,51
2020-07-23,4,0,34,18,-1,26,0,11,5,1,25,0,11,4,2,0,208,19,2,0,5,1,1,18,0,1,2,120,0,11,1,50,74,2,12,0,6,11,1,55
2020-07-24,6,0,60,21,3,11,0,11,16,0,42,0,25,5,1,0,191,31,3,1,3,1,5,27,0,-1,0,116,1,2,0,78,53,1,17,0,11,6,0,94
2020-07-25,14,0,57,35,2,10,2,1,21,0,43,0,24,4,1,0,223,21,5,2,5,2,8,24,0,1,4,116,2,10,1,78,142,4,25,-1,15,6,1,96
2020-07-26,18,0,32,31,3,10,0,5,20,2,34,0,31,2,2,0,168,26,2,2,2,-1,10,30,0,3,2,99,0,7,2,28,104,4,8,0,7,14,0,72
2020-07-27,3,0,37,28,1,5,0,7,27,1,22,0,15,0,0,0,162,22,3,1,4,0,3,30,0,0,2,102,0,11,0,42,50,0,18,0,7,9,0,71
2020-07-28,5,0,103,9,7,49,1,13,16,1,75,0,41,4,6,0,138,22,1,8,5,0,9,20,0,1,0,70,0,7,0,65,103,7,6,0,14,18,23,58
2020-07-29,3,0,84,38,2,16,0,5,25,1,50,0,23,5,1,1,139,11,6,1,4,1,10,18,0,1,-1,110,0,6,0,50,89,3,8,0,15,8,2,46
2020-07-30,3,2,44,21,3,13,0,6,20,0,37,0,12,2,2,0,169,23,0,0,6,0,11,16,0,1,1,100,0,17,0,46,102,13,25,0,12,15,0,61
2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,12,0,51,87,0,102,0,15,62,1,71,0,45,4,3,0,365,35,21,3,10,3,4,46,0,7,-1,228,0,22,5,138,193,7,33,0,18,16,4,96
2020-08-02,10,0,16,27,3,97,0,5,20,5,28,0,45,1,2,2,111,12,1,3,10,0,8,20,0,0,1,63,0,10,1,56,57,0,2,0,7,12,0,56
2020-08-03,4,0,13,44,0,10,0,0,22,0,16,0,18,2,0,0,102,13,0,0,3,0,6,16,0,0,0,89,0,11,0,16,46,3,2,0,34,14,-1,30
2020-08-04,7,0,55,13,2,47,0,7,10,2,49,0,27,2,2,1,123,16,5,0,1,2,12,12,0,1,1,64,1,10,1,60,96,2,9,0,6,5,0,34
2020-08-05,0,0,44,34,2,38,0,1,28,4,16,0,12,8,0,0,139,16,1,2,4,4,6,12,0,3,2,68,-1,13,2,42,83,2,10,0,10,16,0,61
2020-08-06,10,1,19,31,2,7,0,8,22,-3,22,0,60,0,0,0,213,17,1,0,3,1,6,25,0,3,-1,129,0,9,-1,65,104,3,21,0,17,8,2,25
2020-08-07,6,0,58,21,2,37,0,10,18,1,35,0,29,0,6,0,144,14,5,1,10,2,14,16,0,1,1,45,0,0,2,43,85,6,14,0,8,5,14,43
2020-08-08,11,2,24,30,1,18,0,5,30,0,39,2,37,10,2,0,217,9,13,2,6,6,11,25,0,1,1,84,0,18,0,54,138,3,14,0,27,12,1,59
2020-08-09,6,0,9,28,17,10,0,5,10,0,21,0,32,1,1,0,131,9,0,2,7,-1,5,3,0,2,1,76,0,4,0,42,27,2,9,0,11,7,0,56
2020-08-10,12,0,25,24,2,10,0,3,13,1,33,0,49,2,-3,0,137,7,2,0,5,0,9,13,0,-1,3,69,0,10,0,21,62,0,15,0,14,1,1,42
2020-08-11,5,1,28,5,17,36,0,10,4,0,20,0,22,0,2,1,101,15,19,5,4,0,3,0,0,1,0,50,2,1,0,46,57,2,10,0,2,1,5,22
2020-08-12,0,0,11,42,3,26,0,1,11,-1,17,0,22,3,0,0,133,7,18,1,2,0,13,4,0,4,2,73,0,13,0,50,41,0,10,0,15,9,3,23
2020-08-13,3,3,15,44,2,25,0,6,9,0,28,0,43,2,0,1,177,10,0,0,2,0,-2,4,0,-1,0,66,0,5,0,39,65,1,9,0,8,7,5,55
2020-08-14,19,2,13,33,2,23,0,2,22,0,62,0,49,5,0,1,190,15,14,2,8,3,14,18,0,1,0,98,0,7,1,47,56,1,13,0,9,5,2,56
2020-08-15,15,6,30,19,6,30,0,0,4,0,38,0,70,6,1,0,183,8,19,12,16,1,3,4,0,2,2,56,0,6,0,48,35,3,7,0,6,6,4,67
2020-08-16,10,2,6,43,11,6,0,1,20,0,8,0,75,4,3,2,132,5,1,1,4,0,5,17,0,1,2,56,0,10,0,14,33,0,9,0,51,6,0,35
2020-08-17,0,0,9,4,6,5,0,1,3,0,22,0,12,2,1,0,122,6,2,0,1,0,2,1,0,0,0,27,-1,2,0,11,15,-1,8,0,4,5,0,20
2020-08-18,5,1,32,5,2,41,0,4,7,3,23,0,39,0,0,2,163,14,0,18,5,0,0,5,0,0,1,35,0,2,2,59,30,2,8,0,8,5,2,20
2020-08-19,-4,0,21,12,2,3,0,2,20,-3,0,0,30,4,4,1,146,27,-2,2,11,0,6,3,0,1,0,65,0,11,-2,23,17,3,7,-1,11,-2,2,15
2020-08-20,16,2,19,12,1,18,0,2,21,1,18,0,33,17,1,1,243,16,1,5,7,0,2,12,0,0,1,55,0,11,0,32,55,-1,25,2,17,6,0,40
2020-08-21,3,1,17,15,3,28,0,0,1,0,27,0,13,2,2,2,37,24,0,1,8,0,-1,1,0,0,1,51,0,6,0,42,34,0,4,0,6,5,0,38
2020-08-22,12,1,32,45,9,23,0,5,20,0,22,0,91,22,3,1,212,19,1,2,6,0,9,10,0,0,0,86,0,17,0,31,40,2,11,0,8,7,16,38
2020-08-23,13,1,5,19,1,5,0,0,9,0,9,0,21,19,0,1,116,17,0,2,4,0,4,14,0,1,0,68,0,0,0,19,29,0,8,0,3,4,11,20
2020-08-24,3,2,15,11,9,0,0,1,6,1,9,0,19,7,1,2,135,8,0,2,5,0,8,1,0,0,0,27,0,2,0,18,33,1,7,0,9,3,5,14
2020-08-25,16,0,20,9,2,37,0,4,1,0,7,0,30,0,2,1,40,1,0,0,7,0,3,-1,0,0,0,21,0,2,0,33,29,0,7,0,6,0,41,13
2020-08-26,8,1,16,17,4,18,0,2,15,1,14,0,-3,4,1,-1,139,11,0,3,4,1,4,7,0,0,-1,36,0,7,0,34,44,2,9,0,15,5,21,10
2020-08-27,20,1,20,20,2,11,0,3,12,0,10,0,60,2,0,0,179,13,0,5,8,-1,4,4,0,0,0,40,0,5,0,45,41,0,4,0,6,3,11,16
2020-08-28,23,0,48,16,3,19,0,6,0,0,25,0,58,1,1,0,167,9,3,0,3,0,3,-1,0,0,0,17,0,6,0,37,50,-1,17,0,6,9,46,30
2020-08-29,1,1,39,-7,2,20,0,2,4,0,15,0,12,0,0,0,127,8,0,0,5,0,5,13,0,0,0,41,0,8,0,45,50,1,14,0,11,7,110,29
2020-08-30,5,0,9,6,0,12,0,2,2,0,16,0,31,14,1,0,104,9,0,1,3,0,2,3,0,0,1,37,0,6,0,19,28,0,4,0,9,7,82,14
2020-08-31,9,0,6,6,0,10,0,3,2,0,14,0,22,6,0,1,90,11,0,1,3,0,6,0,0,0,0,38,0,3,0,20,21,1,2,0,6,14,27,6
2020-09-01,1,0,9,-8,0,27,0,3,1,0,20,0,20,1,2,0,55,7,1,1,3,0,1,1,0,0,1,36,0,2,1,22,37,0,3,0,3,4,30,15
