"","MEAN_ALL","MEAN_0","MEAN_1","MEAN_2","SUM_ALL","SUM_0","SUM_1","SUM_2","VAR_ALL","VAR_0","VAR_1","VAR_2","NTP_0","NTP_1","NTP_2","CRESCENT TMP","CRESCENT HUMIDITY","CRESCENT VIS","LEMOORE TMP","LEMOORE HUMIDITY","LEMOORE VIS","HANFORD TMP","HANFORD HUMIDITY","HANFORD VIS","PASOROBLES TMP","PASOROBLES HUMIDITY","PASOROBLES VIS"
"2020-08-01",0.0348023441169011,0.213384607915456,0.0226978035902397,0.00797997632168776,20.1157548995689,12.8030764749274,4.90272557549179,2.4099528491497,0.0184329592969296,0.142638919575913,0.000220761190635457,3.4023604627951e-05,60,216,302,60.98,47.7925284676054,12875,100.04,0.106328125798741,16093,100.04,0.193951619343997,16093,100.04,0.0883607314481978,16093
"2020-08-02",0.0293023793564774,0.170962694752961,0.0242761211304725,0.00824072020885236,18.8707323055714,10.2577616851777,5.75344070792198,2.85952991247177,0.0122683289381507,0.10941771340892,0.000234289482643923,3.93788024315766e-05,60,237,347,60.98,54.8825613614067,5967.83333333333,98.96,0.0148195858220457,16093,98.96,0.310302096964659,16093,100.94,0.00105195354720714,16093
"2020-08-03",0.0332551899676522,0.202933966896186,0.0239623604770915,0.00846823551720637,20.3521762602031,12.1760380137712,5.41549346782267,2.76064477860928,0.0159082940246544,0.130573384315513,0.000251339828318878,3.79215656916079e-05,60,226,326,64.94,32.7008489254029,12875,100.94,0.0039037126156121,16093,100.04,0.0175197283794981,16093,100.04,0.0219803158616553,16093
"2020-08-04",0.0281757752033201,0.164411881007254,0.0229855496666314,0.00897315980659591,18.6805389598012,9.86471286043525,5.58548856899142,3.23033753037453,0.0118876953552207,0.110922001583739,0.000236258359030378,4.22632826002195e-05,60,243,360,64.94,37.4366561725329,12875,98.96,0.118281681811287,16093,98.96,0.215413590061868,16093,98.06,0.129367426366887,16093
"2020-08-05",0.0315514171149132,0.181232539145276,0.0223677106046428,0.00865689765762638,18.8046446004882,10.8739523487166,5.36825054511428,2.56244170665741,0.0147267468284216,0.121639813928292,0.000224077574565472,4.2209224918621e-05,60,240,296,60.53,47.5280558764303,8047,98.96,0.0782642223745481,16093,98.06,0.0705218740960749,16093,89.06,0.327951599169066,16093
"2020-08-06",0.0310665473827849,0.164688680320978,0.0241344642355783,0.00830775549721463,17.8632647451013,9.88132081925869,5.64746463112533,2.33447929471731,0.0136505875287263,0.110845713883805,0.000246391599462182,3.58797799189954e-05,60,234,281,60.98,47.7925284676054,11265,89.96,0.652060224499383,16093,89.96,1.07827344938151,16093,78.98,2.17833627737788,16093
"2020-08-07",0.0287322055286495,0.163850850208352,0.0240801828028249,0.00807738546612699,18.3886115383357,9.83105101250112,5.82740423828363,2.73015628755093,0.0122898911230322,0.110885758962686,0.000226282042610556,3.43872159488285e-05,60,242,338,62.96,26.5803909133972,8047,87.98,1.13719188819662,16093,87.98,2.18452150282093,16093,75.92,5.08375361496734,16093
"2020-08-08",0.03171205220825,0.176885395574694,0.0227966991563638,0.00829319993007771,18.2344300197437,10.6131237344816,5.26603750512004,2.35526878014207,0.0152587822296139,0.122970565857761,0.000236518263624375,3.61909280585645e-05,60,231,284,60.98,21.8498984727258,8047,95,0.146743147754212,16093,93.92,0.864935726831906,16093,75.92,2.57869050005248,16093
"2020-08-09",0.0313195707922807,0.18439078691105,0.0241350338865931,0.00925165511229459,19.856607882306,11.063447214663,5.64759792946279,3.14556273818016,0.0138993218723375,0.120932975707532,0.00027173291572003,4.83996415728732e-05,60,234,340,60.98,21.8498984727258,6437,98.06,0.129367426366887,16093,98.06,0.669983695866777,16093,82.94,0.432694540470059,16093
"2020-08-10",0.0382093392754994,0.216665331864109,0.0242648729207841,0.00740710177676009,19.9452751018107,12.9999199118465,5.07135844044387,1.8739967495203,0.0203376574934831,0.141381883247391,0.000257147808429035,3.74157421049576e-05,60,209,253,62.06,18.7505491566826,6437,102.02,0.109061173456632,16093,100.94,0.311147147254468,16093,82.04,1.53669079616297,16093
"2020-08-11",0.032242135832022,0.179734536834682,0.0234856586214965,0.0086712589294746,18.7004387825727,10.7840722100809,5.40170148294419,2.51466508954763,0.0151445334593022,0.122332236430072,0.000243178998774344,3.9442793085905e-05,60,230,290,56.48,53.8201079974844,6437,102.02,0.130175283224128,16093,100.94,0.438199839493246,16093,80.06,1.58648500390791,16093
"2020-08-12",0.0291683307627127,0.166506151979168,0.0237172270271306,0.00816225689468962,18.376048380509,9.9903691187501,5.69213448651135,2.69354477524757,0.0124801037146871,0.110022676022951,0.000258089526058425,3.80475459493875e-05,60,240,330,57.92,34.1552641626031,11265,98.96,0.310302096964659,16093,98.96,0.847344312068499,16093,82.94,0.432694540470059,16093
"2020-08-13",0.0443670251757437,0.243563946941867,0.0236855611149775,0.00837554570494427,21.2074380340055,14.613836816512,4.78448334522545,1.80911787226796,0.0260117859469456,0.16279706774266,0.000223591935646352,4.96956320146133e-05,60,202,216,59,24.2145406891303,8047,104,0.107787233362554,16093,100.94,0.608519058058421,16093,93.92,0.0016093912595094,16093
"2020-08-14",0.0309717136563039,0.182899539234738,0.0242695252289954,0.00780733215047959,18.954688757658,10.9739723540843,5.41210412606597,2.56861227750778,0.0143798420516539,0.121170323759376,0.000246092045172129,3.33032207106839e-05,60,223,329,62.96,16.530299337062,6437,95,0.647339817222945,16093,93.02,1.50749555830254,16093,71.96,41.286768509909,16093
"2020-08-15",0.0335809063583242,0.189927030634135,0.0231592414169529,0.00883858400851384,18.9060502797365,11.3956218380481,4.95607766322792,2.5543507784605,0.0155837178307957,0.119012671460711,0.000260691474502896,4.84873741293177e-05,60,214,289,69.98,10.517125597434,9656,105.08,0.147206254842799,16093,104,0.38366956440288,16093,96.08,0.698755128250202,16093
"2020-08-16",0.0339205953575582,0.198917686613277,0.023652468860219,0.00946838454831214,19.9792306656018,11.9350611967966,5.06162833608687,2.98254113271832,0.0165140937796852,0.132139439620153,0.000247159305393407,5.43568660783481e-05,60,214,315,71.06,7.91693305458637,9656,91.04,5.96513144118517,16093,100.94,2.00765409807516,16093,105.98,0.274890642590861,16093
"2020-08-17",0.0345761176261693,0.200031712014849,0.0221291425257501,0.00939919732536824,19.4317781059071,12.0019027208909,4.71350735798478,2.71636802703142,0.0172759722252787,0.131723830537249,0.000228276844382536,4.51266223580045e-05,60,213,289,60.92,57.3184642300087,5230.33333333333,107.96,0.320868642151777,16093,107.96,0.945838757137765,16093,95,1.24021896030392,16093
"2020-08-18",0.0434317847563082,0.227649216718661,0.0218277886179426,0.00911616214164873,19.587734925095,13.6589530031197,4.05996868293732,1.86881323903799,0.0254635778334307,0.153268393783427,0.000234178149487935,3.95864031046662e-05,60,186,205,58.784,61.0550668696679,2333.8,107.06,0.566757787328794,16093,102.92,2.55008804899756,16093,104,0.329552525063939,16093
"2020-08-19",0.0348808619476894,0.197535000865658,0.0233089271062445,0.0101932203239304,19.8472104482353,11.8521000519395,4.98811040073633,3.00699999555945,0.0170667844441907,0.132725180868247,0.000242623705610064,5.31759940587252e-05,60,214,295,62.96,36.2704043268697,11265,102.92,0.942901806853253,16093,102.92,2.55008804899756,16093,102.92,0.302454965160545,16093
"2020-08-20",0.0317306831178749,0.181285418973615,0.0231954477927877,0.00816426087170839,18.4989882577211,10.8771251384169,5.17258485779166,2.44927826151252,0.0150561745942483,0.121711735277236,0.000208213842851707,3.55255422948758e-05,60,223,300,59.99,51.5118932368535,11265,96.98,0.0182744399832402,4023,96.02,0.151324122656805,5364.33333333333,91.04,0.0946330898249235,4828
"2020-08-21",0.0377729838714004,0.213495703383038,0.0236754843038349,0.00877990113295077,20.0196814518422,12.8097422029823,4.90082525089383,2.30911399796605,0.0200132417955863,0.142604341697265,0.000220301977031094,4.97767990755085e-05,60,207,263,66.02,32.4502939159658,12875,93.02,0.0368707890907838,1609,94.64,1.13597770756838,3084.66666666667,91.67,0.0303449436257364,3219
"2020-08-22",0.0375299254965284,0.20803543983493,0.023426646581636,0.00842412210392117,19.2153218542226,12.4821263900958,4.56819608341902,2.16499938070774,0.0206462159547104,0.143978347733562,0.000229480699816848,3.9624181462922e-05,60,195,257,68.54,39.4722441797483,11265,87.98,1.13719188819662,1207,93.02,4.23674355308514,2816,95,0.176163475065188,6437
"2020-08-23",0.0402296919758447,0.21045913946194,0.0233932732371613,0.00849708083339713,18.9884146125987,12.6275483677164,4.49150846153498,1.86935778334737,0.0223363294233866,0.143282713354298,0.000230676995699059,3.66744449521224e-05,60,192,220,62.06,41.0832728137324,8047,93.92,2.20227452673235,4023,93.56,3.87286011109441,4828,87.98,2.18452150282093,16093
"2020-08-24",0.0525822296847033,0.244363577260325,0.0232360878011637,0.00844147735509743,19.8760828208178,14.6618146356195,3.97337101399899,1.24089717119932,0.0323992792919883,0.161431836756077,0.000255292782930422,4.22248416640842e-05,60,171,147,55.94,63.7569823262158,4828,93.02,1.30692229033207,3219,91.04,7.76005547897159,6437,82.94,9.02842447731585,16093
"2020-08-25",0.0396623871316701,0.199986655203005,0.0229967075526854,0.0094650421866137,18.7999715004116,11.9991993121803,4.898298708722,1.90247347950935,0.0203066645347541,0.131573384535038,0.000229348615730196,4.4605041703003e-05,60,213,201,58.955,43.826282298083,8449,100.04,0.907709208452185,2414,98.06,3.23756709890505,4023,82.04,6.57326032576702,16093
"2020-08-26",0.0605615580708701,0.273644673327605,0.0251755499205477,0.0105757454274506,21.7415993474424,16.4186803996563,3.72598138824105,1.59693755954504,0.0363671537108345,0.16404020246208,0.000310979990622782,5.65552403861098e-05,60,148,151,60.98,35.0664254450102,8047,104,0.630197352007305,6437,98.06,1.47935229543335,8047,82.04,6.57326032576702,16093
"2020-08-27",0.0342041128049445,0.185267252319803,0.0234934574724219,0.00733225514727925,17.9913633354008,11.1160351391882,5.02759989909828,1.84772829711437,0.0166525256756801,0.120490975850869,0.000228057463694946,3.70907535445306e-05,60,214,252,57.92,43.501695156482,9656,100.94,0.834589715394538,9656,96.98,2.55494284857303,9656,94.55,0.33943500968535,16093
"2020-08-28",0.0341648325124093,0.172644569802408,0.0233867280740598,0.00767968820201027,17.1849107537419,10.3586741881445,5.09830672014505,1.72792984545231,0.0173129400195388,0.123727015329721,0.000228193372674875,3.54111466119205e-05,60,218,225,62.06,30.1239727987849,6437,102.92,0.180242789358601,14484,96.98,1.02357243786262,11265,80.06,1.30169076476046,16093
"2020-08-29",0.0392650471732556,0.214777801232412,0.0228562755079043,0.00821406688955095,19.671788633801,12.8866680739447,4.93695550970733,1.84816505014896,0.0211377130077358,0.142077142574674,0.000248450257103693,4.24571187258205e-05,60,216,225,60.98,35.0664254450102,6437,96.08,0.157855349206033,16093,100.04,0.0219803158616553,16093,82.94,0.285130637362854,16093
"2020-08-30",0.038058032161401,0.194516995425026,0.023588368760013,0.00819172147055004,18.2678554374725,11.6710197255015,4.83561559580266,1.76122011616826,0.0200724007193913,0.132934907178835,0.000271773215524014,5.89435316970352e-05,60,205,215,60.08,24.8693276334467,6437,98.96,0.0506342056469795,8047,98.42,0.439485941439682,4828,80.96,0.675879116296466,16093
"2020-08-31",0.0438003406479888,0.225086969633897,0.0239753539376345,0.00717976607847959,19.534951929003,13.5052181780338,4.65121866390109,1.37851508706808,0.0256560182090005,0.153426254823996,0.000265046194000451,4.18954893840533e-05,60,194,192,60.08,14.5811656015448,6437,96.08,0.157855349206033,8047,95,0.901951308414097,11265,82.04,1.53669079616297,16093
"2020-09-01",0.0447256272922443,0.233113172308852,0.0230116423791145,0.00832021808937976,20.2159835360944,13.9867903385311,4.64835176058114,1.58084143698215,0.0253472211459806,0.150888196980213,0.000221902644034664,4.3063536583097e-05,60,202,190,60.98,25.4102166021163,6437,96.98,0.119953543699193,8047,96.08,0.157855349206033,8047,78.98,1.79771213134466,16093
"2020-09-02",0.0384423034892322,0.213763800899809,0.0228315388400839,0.0109381417661791,20.5666323667392,12.8258280539885,4.88594931177795,2.85485500097275,0.0198067821015486,0.142708810670646,0.000218538305931673,6.38598922153726e-05,60,214,261,55.94,56.0667446585897,3017.25,93.92,0.434080432877897,8047,93.02,1.30692229033207,8047,73.04,7.18782896339924,16093
"2020-09-03",0.0408084311900206,0.230776394577697,0.0228205468450295,0.00924532076086455,20.7306830445305,13.8465836746618,4.60975046269596,2.27434890717268,0.0226603329235056,0.151835264554421,0.000222056315828179,4.1521417821356e-05,60,202,246,55.94,63.7569823262158,9656,93.02,1.09771422920311,11265,93.02,1.50749555830254,9656,82.04,2.51950364603498,16093
"2020-09-04",0.036153950744291,0.198119259175534,0.0228440969216603,0.0092130449167856,19.1615938944742,11.887155550532,4.93432493507862,2.34011340886354,0.0182512880814684,0.132164452888407,0.000217575109482785,5.47949786680416e-05,60,216,254,57.11,44.1492572780441,12875,93.02,0.389966362592572,11265,91.04,2.56125713528365,9656,91.94,0.624176045420842,16093
"2020-09-05",0.0391436001731896,0.220918346801773,0.0226872156276123,0.00764654861830989,19.4543692860752,13.2551008081064,4.31057096924633,1.88869750872254,0.0231616843395664,0.155175617687398,0.000241426209215016,3.32791084622184e-05,60,190,247,64.94,17.5346126643867,9656,96.08,0.4979264018092,9656,97.04,1.20972220218335,7778.33333333333,100.04,0.070272887694388,16093
"2020-09-06",0.044829742056532,0.255404572429446,0.0234059090539813,0.00826464309797856,21.4286167030223,15.3242743457668,4.09603408444673,2.00830827280879,0.0279190124731599,0.172718808384363,0.000285702425691897,4.76334831988091e-05,60,175,243,60.98,30.3349451443662,8047,100.94,0.364263891180964,9656,102.02,1.02367637983575,9656,109.04,0.0294895784402816,16093
"2020-09-07",0.0376505905279407,0.225061184788744,0.022069682352818,0.00885634996127664,20.331318885088,13.5036710873246,4.30358805879951,2.52405973896384,0.0213946252022808,0.153854245377825,0.00025112501744635,5.13571263071841e-05,60,195,285,62.06,30.1239727987849,6437,102.92,0.506346943514808,11265,98.06,5.88844954984442,9656,113,0.025912309245611,16093
"2020-09-08",0.0416120684767479,0.208492467692122,0.0229888951483493,0.00867364343487476,18.1844739243388,12.5095480615273,3.86213438492268,1.81279147788882,0.0240914601664369,0.143967851824656,0.00026223834408085,4.81581308541826e-05,60,168,209,60.08,39.8773994113552,8047,102.92,1.10787967270398,8047,98.06,5.88844954984442,6437,107.06,0.0541929632122334,16093
"2020-09-09",0.0395906431747801,0.217438652211179,0.0237479026032851,0.00725018020187106,19.5181870851666,13.0463191326708,4.7970763258636,1.67479162663221,0.0214788269137884,0.141103999761644,0.000224114443449183,3.17406166755326e-05,60,202,231,66.02,17.5677133458961,8047,91.04,0.0458105200844478,1609,93.02,0.389966362592572,4023,82.94,1.9602009385218,16093
"2020-09-10",0.0425365118426271,0.216302984238913,0.0231626206297057,0.00839653660349435,19.0563573054969,12.9781790543348,4.42406054027379,1.65411771088839,0.0235172919852162,0.14150960742829,0.000213317535753206,4.91977563737807e-05,60,191,197,55.94,87.105808774404,402,89.06,0.0201353237579445,6437,89.06,1.95331237278042,12875,80.06,0.603485368062313,16093
"2020-09-11",0.0360217202968053,0.201436904709165,0.024386497564229,0.00894314348697663,19.7399027226493,12.0862142825499,5.19432398118079,2.45936445891857,0.0176694135294812,0.130944636292382,0.000246298611269134,5.47817345317814e-05,60,213,275,62.96,26.5803909133972,1609,77,3.20952824033384,4828,77.792,11.2156293284909,3218.8,71.96,2.00774842613556,14484
"2020-09-12",0.039564486236094,0.215776115562767,0.0234457218818401,0.00825132416528568,19.8218076042831,12.946566933766,4.99393876083195,1.88130190968513,0.0211200704464119,0.141660307446643,0.000234720369965098,4.57548260931712e-05,60,213,228,60.08,34.5058230540262,1609,80.06,1.58648500390791,6437,80.06,5.91319537682726,4828,80.06,1.30169076476046,11265
"2020-09-13",0.0458574379030406,0.242117951701706,0.0239459352567792,0.0076547044806364,20.4065598668531,14.5270771021023,4.31026834622025,1.56921441853046,0.0277683547878219,0.162394113588882,0.000241318135464693,3.92254810653105e-05,60,180,205,53.06,72.4114687696404,402,82.94,1.62830169191016,3219,78.08,10.2273593519817,6437,89.06,0.00208771021400797,16093
"2020-09-14",0.0407242467958847,0.212124667549506,0.0242755674813507,0.0086366361066631,19.425465721637,12.7274800529703,4.80656236130744,1.89142330735922,0.0220924611642469,0.142605187704931,0.000246367971646481,5.51760118594113e-05,60,198,219,56.3,69.8992465697831,1475,87.98,1.58666894279707,3219,87.98,4.67529565530619,2816,82.94,0.285130637362854,14484
"2020-09-15",0.0407324685291152,0.231819130697598,0.023207091058622,0.00870842015570845,20.9364888239652,13.9091478418559,4.91990330442786,2.10743767768145,0.022397378343726,0.151277442368548,0.00022774777421234,5.09976107159922e-05,60,212,242,64.04,36.9106231737213,7510.33333333333,91.22,0.661704800311374,1609,93.02,2.10215013518934,2414,86,0.0807440277415773,16093
"2020-09-16",0.0428725663984292,0.230815518818175,0.0225765713987573,0.00972189022614076,20.3644690392539,13.8489311290905,4.35727827996016,2.15825963020325,0.0241540536389469,0.151739138425422,0.000215581126765953,5.51798255280531e-05,60,193,222,64.67,36.7879188270891,9656,87.98,1.13719188819662,3219,89.06,1.95331237278042,4023,87.08,0.00727329447368464,16093
"2020-09-17",0.0413360081156753,0.230201216042042,0.0220731631392142,0.010765403858386,20.5853320416063,13.8120729625225,4.01731569133699,2.75594338774681,0.0230792380450765,0.151982365397634,0.000215564401458435,6.83150798576375e-05,60,182,256,65.48,82.8900799911708,3621,89.06,1.18394991058672,6437,89.06,1.95331237278042,4828,89.96,0.00513790130400835,16093
"2020-09-18",0.0481718937257696,0.248482587561011,0.0237192738779456,0.00937365790331128,20.8584299832582,14.9089552536607,4.05599583312869,1.89347889646888,0.0285162722077301,0.160281763297599,0.000233054612056693,4.48083028555463e-05,60,171,202,65,46.6458466202828,12338.3333333333,84.02,1.74022121643151,6437,84.92,2.78002707819313,6236,84.92,1.57752545211553,14484
"2020-09-19",0.0426923610979798,0.22126022366186,0.0228760118405875,0.00923079988556288,19.3823319384828,13.2756134197116,4.14055814314634,1.9661603756249,0.0252004789570969,0.155061003887924,0.000192055125774744,4.66577594488012e-05,60,181,213,65.48,40.9931940401639,9656,84.92,2.54203597944298,16093,84.02,3.82604999440905,12875,82.94,0.938364874600822,16093
"2020-09-20",0.0477559407969026,0.242926476709545,0.0212134510456097,0.0081324769906659,19.627691667527,14.5755886025727,3.56385977566242,1.48824328929186,0.029978613824936,0.16202602244594,0.000198885450563671,4.02203326459381e-05,60,168,183,64.04,36.9106231737213,9656,87.08,0.727292847932402,16093,84.92,1.57752545211553,16093,87.98,0.539852078190203,16093
"2020-09-21",0.0528357964889477,0.242889015702531,0.0225218283427749,0.00824586257038501,19.3379015149549,14.5733409421518,3.53592704981565,1.22863352298737,0.0334387899952813,0.162014534793369,0.000207711895224627,4.16219365962616e-05,60,157,149,64.94,37.4366561725329,9656,87.98,0.66036910291857,14484,87.08,1.74447133823435,8047,87.08,0.339565954254362,16093
"2020-09-22",0.0372106877262354,0.19868040845419,0.0232004774463119,0.00886868803451459,18.8286079894751,11.9208245072514,4.77929835394025,2.1284851282835,0.0190924247801886,0.131948053122531,0.000226019351088701,5.37142616683594e-05,60,206,240,62.78,58.7966401805264,8047,93.02,0.180070743355331,9656,93.47,0.672032320634325,5833.5,82.04,1.03822359477835,16093
"2020-09-23",0.0455918322944933,0.245575452766692,0.0246884178630607,0.00769004657446781,20.9722428554669,14.7345271660015,4.59204572252929,1.64566996693611,0.026959165948497,0.161479696756941,0.000261844497494111,4.79483865730822e-05,60,186,214,62.96,42.7536846204954,11265,91.94,0.201660220803504,16093,93.02,0.517225576868676,10460.5,89.96,0.0830529967719155,16093
"2020-09-24",0.0413137038456713,0.231644656136632,0.0225489536756055,0.00987113768835941,20.61553821899,13.8986793681979,4.23920329101384,2.47765555977821,0.023059919835552,0.151559980477207,0.000223394281823415,4.85162361689955e-05,60,188,251,64.67,36.7879188270891,9656,91.94,0.161152038620107,16093,89.96,0.765744639733201,14484,93.92,0.0541300903106815,16093
"2020-09-25",0.0414458856422369,0.230613454508906,0.0226069410340955,0.00757947186628977,20.0183627652004,13.8368072705343,4.4761743247509,1.7053811699152,0.0238335855539102,0.151878814317049,0.000220188337071193,3.64617952614441e-05,60,198,225,64.94,51.3220777246896,4425.5,87.98,0.80333380653923,16093,87.98,0.80333380653923,16093,89.06,0.841351006577664,16093
"2020-09-26",0.0466047661425107,0.238325674793062,0.0224236717826144,0.00716188549995422,19.7604208444245,14.2995404875837,4.19322662334889,1.2676537334919,0.0291014810033089,0.164011074806001,0.000201855845613038,3.1839156559786e-05,60,187,177,60.92,62.7113277587799,3487,86,0.817276128606876,16093,84.92,2.19636378607389,16093,84.92,0.752713154920045,16093
"2020-09-27",0.0481380778867965,0.257042875854919,0.023070487577868,0.00724250014231663,20.9400638807565,15.4225725512952,4.08347630128264,1.43401502817869,0.0305184531081105,0.171779092625605,0.000244909761076572,3.0946432036563e-05,60,177,198,64.94,58.3243666914097,8851.5,87.08,1.25107922182951,9656,87.98,1.58666894279707,12875,89.06,0.588847169083238,16093
"2020-09-28",0.0429578522800288,0.226527114553998,0.0233050178695511,0.00820392763642507,19.5887806396931,13.5916268732399,4.2415132522583,1.75564051419497,0.0251171089123614,0.152925522708882,0.000255345009543874,4.14530801751179e-05,60,182,214,64.94,27.7247384982516,6437,89.06,1.18394991058672,16093,87.98,2.97236926146836,14484,93.02,0.267476287628918,16093
"2020-09-29",0.0423861976467319,0.213801696430892,0.024257137991705,0.00772829479956753,19.285719929263,12.8281017858535,4.99697042629123,1.46064771711826,0.0231760040659205,0.142457392797811,0.000251669412138313,4.04539197825068e-05,60,206,189,84.02,0.701955963247512,8047,91.04,1.15637199702261,9656,89.96,3.26505582205062,11265,91.94,0.754157685050612,16093
"2020-09-30",0.0388249137872475,0.213806446253633,0.0233989348320137,0.00863601170357102,19.761881117709,12.828386775218,4.84357951022685,2.08991483226418,0.0208371824337541,0.142665801217158,0.000235657834049112,5.20303051812803e-05,60,207,242,59,74.7098670545505,402,98.96,0.0643857378577395,16093,96.08,0.4979264018092,12875,98.06,0.000986721299616958,16093
